uid,source,source_object_id,title,artist_display,date_display,medium,department,image_url,iiif_image_id,license_or_rights,object_url,search_queries,raw_source
321cd377-2c93-424c-baa0-9b5d18115dd8,harvard,314946,"Races, Immigration: United States. Immigration to the United States: Centres of European Emigration to the United States for the Fiscal Year, 1902.",Norris Peters Co.,c. 1902,,Department of Photographs,https://nrs.harvard.edu/urn-3:HUAM:OCP19504_dynmc,,,https://www.harvardartmuseums.org/collections/object/314946,United States,"{""id"": 314946, ""objectid"": 314946, ""dated"": ""c. 1902"", ""medium"": null, ""culture"": ""American"", ""copyright"": null, ""department"": ""Department of Photographs"", ""description"": null, ""commentary"": null, ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/314946"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:HUAM:OCP19504_dynmc"", ""people"": [{""role"": ""Artist"", ""birthplace"": null, ""gender"": ""unknown"", ""displaydate"": ""19th - 20th centuries"", ""prefix"": null, ""culture"": ""American"", ""displayname"": ""Norris Peters Co."", ""alphasort"": ""Norris Peters Co."", ""name"": ""Norris Peters Co."", ""personid"": 50974, ""deathplace"": null, ""displayorder"": 1}], ""title"": ""Races, Immigration: United States. Immigration to the United States: Centres of European Emigration to the United States for the Fiscal Year, 1902.""}"
40e33c5c-bc45-4198-a6b3-ea38b6cd45dc,harvard,317598,"Health, General: United States. Massachusetts. New Bedford. Board of Health Forms: History",Unidentified Artist,c. 1910,,Department of Photographs,https://nrs.harvard.edu/urn-3:HUAM:OCP19752_dynmc,,,https://www.harvardartmuseums.org/collections/object/317598,American history,"{""id"": 317598, ""objectid"": 317598, ""dated"": ""c. 1910"", ""medium"": null, ""culture"": ""American"", ""copyright"": null, ""department"": ""Department of Photographs"", ""description"": null, ""commentary"": null, ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/317598"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:HUAM:OCP19752_dynmc"", ""people"": [{""role"": ""Artist"", ""birthplace"": null, ""gender"": ""unknown"", ""displaydate"": null, ""prefix"": null, ""culture"": null, ""displayname"": ""Unidentified Artist"", ""alphasort"": ""Unidentified Artist"", ""name"": ""Unidentified Artist"", ""personid"": 34147, ""deathplace"": null, ""displayorder"": 1}], ""title"": ""Health, General: United States. Massachusetts. New Bedford. Board of Health Forms: History""}"
76d04b17-7bf6-40c5-9a45-3db75383242a,harvard,320384,Confederate Prisoners being Conducted from Jonesborough to Atlanta,"Kara Walker; Published by LeRoy Neiman Center for Print Studies, Columbia University",2005,Offset lithograph and screen print,Department of Prints,https://nrs.harvard.edu/urn-3:HUAM:DDC105077_dynmc,,© 2005 Kara Walker,https://www.harvardartmuseums.org/collections/object/320384,American history,"{""id"": 320384, ""objectid"": 320384, ""dated"": ""2005"", ""medium"": ""Offset lithograph and screen print"", ""culture"": ""American"", ""copyright"": ""© 2005 Kara Walker"", ""department"": ""Department of Prints"", ""description"": null, ""commentary"": ""This print is from Kara Walker's provocative 2005 series, Harper’s Pictorial History of the Civil War (Annotated). The fifteen prints in this series combine enlarged lithographic reproductions from Harper’s Pictorial History of the Civil War, 1866 and 1868, with Walker’s characteristically haunting silhouettes screen printed over them. Walker’s work deals with related issues, and although her use of images from Harper’s Civil War publications is new to this series, the imagery from it and other like pamphlets and periodicals has always informed her work. As Walker has said, “These prints [from Harper’s] are the landscapes that I imagine exist in the back of my somewhat more austere wall pieces.” For years, she has been exploiting the form of eighteenth-century silhouettes, creating black paper cutouts, paintings, and projections for walls, as well as linocuts and other prints that mimic the appearance of Victorian paper silhouettes. In this print series, by eclipsing the Harper’s images with enigmatic black figures engaged in often inscrutable acts, Walker obscures, disrupts, and/or augments the illustrative function of these seemingly objective historical documents. In doing so, she suggests that the underpinnings of racism in America were solidified during the Civil War period rather than eradicated with the abolition of slavery. The effect is a compelling visual exploration of race, slavery, gender, and politics against the backdrop of the War Between the States, and a fitting tribute to Harvard’s new president.\r\n\r\nTo commemorate Drew Gilpin Faust’s inauguration as president of Harvard University, in 2007 the Art Museums exhibited this series. The installation of Walker’s prints was especially apposite to honor President Faust’s appointment. Faust is a leading scholar of the Civil War and the American South, and has written extensively on its history. Her work includes explorations of the ways in which the war transformed traditional gender roles, the ideology of slavery, and the impact of the war’s enormous death toll, among other subjects.\r\n"", ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/320384"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:HUAM:DDC105077_dynmc"", ""people"": [{""role"": ""Artist"", ""birthplace"": ""Stockton, California"", ""gender"": ""female"", ""displaydate"": ""born 1969"", ""prefix"": null, ""culture"": ""American"", ""displayname"": ""Kara Walker"", ""alphasort"": ""Walker, Kara"", ""name"": ""Kara Walker"", ""personid"": 19007, ""deathplace"": null, ""displayorder"": 1}, {""role"": ""Publisher"", ""birthplace"": null, ""gender"": ""unknown"", ""displaydate"": null, ""prefix"": ""Published by"", ""culture"": null, ""displayname"": ""Published by LeRoy Neiman Center for Print Studies, Columbia University"", ""alphasort"": ""LeRoy Neiman Center for Print Studies, Columbia University"", ""name"": ""LeRoy Neiman Center for Print Studies, Columbia University"", ""personid"": 26470, ""deathplace"": null, ""displayorder"": 2}], ""title"": ""Confederate Prisoners being Conducted from Jonesborough to Atlanta""}"
90ab790b-5c6b-42a0-99da-c8f4efd290c6,harvard,320385,Cotton Hoards in Southern Swamp,"Kara Walker; Printed by LeRoy Neiman Center for Print Studies, Columbia University",2005,Offset lithograph and screen print,Department of Prints,https://nrs.harvard.edu/urn-3:HUAM:DDC105078_dynmc,,© 2005 Kara Walker,https://www.harvardartmuseums.org/collections/object/320385,American history,"{""id"": 320385, ""objectid"": 320385, ""dated"": ""2005"", ""medium"": ""Offset lithograph and screen print"", ""culture"": ""American"", ""copyright"": ""© 2005 Kara Walker"", ""department"": ""Department of Prints"", ""description"": null, ""commentary"": ""This print is from Kara Walker's provocative 2005 series, Harper’s Pictorial History of the Civil War (Annotated). The fifteen prints in this series combine enlarged lithographic reproductions from Harper’s Pictorial History of the Civil War, 1866 and 1868, with Walker’s characteristically haunting silhouettes screen printed over them. Walker’s work deals with related issues, and although her use of images from Harper’s Civil War publications is new to this series, the imagery from it and other like pamphlets and periodicals has always informed her work. As Walker has said, “These prints [from Harper’s] are the landscapes that I imagine exist in the back of my somewhat more austere wall pieces.” For years, she has been exploiting the form of eighteenth-century silhouettes, creating black paper cutouts, paintings, and projections for walls, as well as linocuts and other prints that mimic the appearance of Victorian paper silhouettes. In this print series, by eclipsing the Harper’s images with enigmatic black figures engaged in often inscrutable acts, Walker obscures, disrupts, and/or augments the illustrative function of these seemingly objective historical documents. In doing so, she suggests that the underpinnings of racism in America were solidified during the Civil War period rather than eradicated with the abolition of slavery. The effect is a compelling visual exploration of race, slavery, gender, and politics against the backdrop of the War Between the States, and a fitting tribute to Harvard’s new president.\r\n\r\nTo commemorate Drew Gilpin Faust’s inauguration as president of Harvard University, in 2007 the Art Museums exhibited this series. The installation of Walker’s prints was especially apposite to honor President Faust’s appointment. Faust is a leading scholar of the Civil War and the American South, and has written extensively on its history. Her work includes explorations of the ways in which the war transformed traditional gender roles, the ideology of slavery, and the impact of the war’s enormous death toll, among other subjects."", ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/320385"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:HUAM:DDC105078_dynmc"", ""people"": [{""role"": ""Artist"", ""birthplace"": ""Stockton, California"", ""gender"": ""female"", ""displaydate"": ""born 1969"", ""prefix"": null, ""culture"": ""American"", ""displayname"": ""Kara Walker"", ""alphasort"": ""Walker, Kara"", ""name"": ""Kara Walker"", ""personid"": 19007, ""deathplace"": null, ""displayorder"": 1}, {""role"": ""Printer"", ""birthplace"": null, ""gender"": ""unknown"", ""displaydate"": null, ""prefix"": ""Printed by"", ""culture"": null, ""displayname"": ""Printed by LeRoy Neiman Center for Print Studies, Columbia University"", ""alphasort"": ""LeRoy Neiman Center for Print Studies, Columbia University"", ""name"": ""LeRoy Neiman Center for Print Studies, Columbia University"", ""personid"": 26470, ""deathplace"": null, ""displayorder"": 2}], ""title"": ""Cotton Hoards in Southern Swamp""}"
fc28faf8-5ba6-49b6-9c90-84af7392ab14,harvard,323402,Untitled (views in and around London),George Washington Wilson,1880s,Album with albumen silver prints,Department of Photographs,https://nrs.harvard.edu/urn-3:HUAM:INV173034_dynmc,,,https://www.harvardartmuseums.org/collections/object/323402,George Washington,"{""id"": 323402, ""objectid"": 323402, ""dated"": ""1880s"", ""medium"": ""Album with albumen silver prints"", ""culture"": ""Scottish"", ""copyright"": null, ""department"": ""Department of Photographs"", ""description"": null, ""commentary"": null, ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/323402"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:HUAM:INV173034_dynmc"", ""people"": [{""role"": ""Artist"", ""birthplace"": ""Aberdeen, Scotland"", ""gender"": ""male"", ""displaydate"": ""1823 - 1893"", ""prefix"": null, ""culture"": ""British, Scottish"", ""displayname"": ""George Washington Wilson"", ""alphasort"": ""Wilson, George Washington"", ""name"": ""George Washington Wilson"", ""personid"": 34470, ""deathplace"": ""Aberdeen, Scotland"", ""displayorder"": 1}], ""title"": ""Untitled (views in and around London)""}"
e310ef15-0cc5-46a0-91fa-c303dfabec52,harvard,332156,"The Beach, Dawlish, Devonshire, England",George Washington Wilson,1880s,,Department of Photographs,https://nrs.harvard.edu/urn-3:HUAM:INV212087_dynmc,,,https://www.harvardartmuseums.org/collections/object/332156,George Washington,"{""id"": 332156, ""objectid"": 332156, ""dated"": ""1880s"", ""medium"": null, ""culture"": ""British, Scottish"", ""copyright"": null, ""department"": ""Department of Photographs"", ""description"": null, ""commentary"": null, ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/332156"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:HUAM:INV212087_dynmc"", ""people"": [{""role"": ""Artist"", ""birthplace"": ""Aberdeen, Scotland"", ""gender"": ""male"", ""displaydate"": ""1823 - 1893"", ""prefix"": null, ""culture"": ""British, Scottish"", ""displayname"": ""George Washington Wilson"", ""alphasort"": ""Wilson, George Washington"", ""name"": ""George Washington Wilson"", ""personid"": 34470, ""deathplace"": ""Aberdeen, Scotland"", ""displayorder"": 1}], ""title"": ""The Beach, Dawlish, Devonshire, England""}"
15f24215-9501-4c3f-a228-7865c60177c9,harvard,342278,"Benefit, The Corcoran Gallery of Art, Washington D.C.",Larry Fink,"May 1975, printed 1983",,Department of Photographs,https://nrs.harvard.edu/urn-3:HUAM:757172,,© Larry Fink,https://www.harvardartmuseums.org/collections/object/342278,George Washington,"{""id"": 342278, ""objectid"": 342278, ""dated"": ""May 1975, printed 1983"", ""medium"": null, ""culture"": ""American"", ""copyright"": ""© Larry Fink"", ""department"": ""Department of Photographs"", ""description"": null, ""commentary"": null, ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/342278"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:HUAM:757172"", ""people"": [{""role"": ""Artist"", ""birthplace"": ""Brooklyn, New York"", ""gender"": ""male"", ""displaydate"": ""1941 - 2023"", ""prefix"": null, ""culture"": ""American"", ""displayname"": ""Larry Fink"", ""alphasort"": ""Fink, Larry"", ""name"": ""Larry Fink"", ""personid"": 25033, ""deathplace"": ""Martins Creek, Pennsylvania"", ""displayorder"": 1}], ""title"": ""Benefit, The Corcoran Gallery of Art, Washington D.C.""}"
a9107923-8650-41a1-9a75-b4923e20a493,harvard,343660,"X-radiograph(s) of ""Georges Washington""",Artist of original: Gilbert Stuart,,,Straus Center for Conservation and Technical Studies,https://nrs.harvard.edu/urn-3:huam:STR004067_dynmc,,,https://www.harvardartmuseums.org/collections/object/343660,George Washington,"{""id"": 343660, ""objectid"": 343660, ""dated"": null, ""medium"": null, ""culture"": null, ""copyright"": null, ""department"": ""Straus Center for Conservation and Technical Studies"", ""description"": ""X-Radiograph Description: Negative (Number of negatives : 2) ; Print; detail of head\r\n\r\nBurroughs Number: 041\r\n\r\nX-Radiograph(s) of: \r\nArtist: Stuart, Gilbert, American, 1755-1828\r\nTitle: Georges Washington\r\nDate: ca. 1800-1820\r\nDescription: Oil on canvas; canvas: 30 1/2 x 24 1/2 in.; frame: 34 3/4 x 29 3/4 x 2 1/2 in.\r\nOwner: New York Historical Society\r\nObject Number: 1867.303"", ""commentary"": null, ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/343660"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:huam:STR004067_dynmc"", ""people"": [{""role"": ""Related name"", ""birthplace"": ""North Kingstown, RI"", ""gender"": ""male"", ""displaydate"": ""1755 - 1828"", ""prefix"": ""Artist of original:"", ""culture"": ""American"", ""displayname"": ""Artist of original: Gilbert Stuart"", ""alphasort"": ""Stuart, Gilbert"", ""name"": ""Gilbert Stuart"", ""personid"": 28884, ""deathplace"": ""Boston, MA"", ""displayorder"": 1}], ""title"": ""X-radiograph(s) of \""Georges Washington\""""}"
79db68bc-cd3a-4695-9670-9dfcc0a7dfbd,harvard,346352,"X-radiograph(s) of ""George Washington""",,,,Straus Center for Conservation and Technical Studies,https://nrs.harvard.edu/urn-3:huam:STR005589_dynmc,,,https://www.harvardartmuseums.org/collections/object/346352,George Washington,"{""id"": 346352, ""objectid"": 346352, ""dated"": null, ""medium"": null, ""culture"": null, ""copyright"": null, ""department"": ""Straus Center for Conservation and Technical Studies"", ""description"": ""X-Radiograph Description: X-Radiograph; Little shows, X-rays in poor condition; Size : 14 x 17 and 8 x 14\r\n\r\nBurroughs Number: 2653\r\n\r\nX-Radiograph(s) of: \r\nArtist: American School\r\nTitle: George Washington\r\nDescription: Canvas\r\n"", ""commentary"": null, ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/346352"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:huam:STR005589_dynmc"", ""title"": ""X-radiograph(s) of \""George Washington\""""}"
217f6086-da7b-4222-8050-7f161eb42a34,harvard,346742,"X-radiograph(s) of ""George Washington""",Artist of original: Edward Savage,,,Straus Center for Conservation and Technical Studies,https://nrs.harvard.edu/urn-3:huam:STR006150_dynmc,,,https://www.harvardartmuseums.org/collections/object/346742,George Washington,"{""id"": 346742, ""objectid"": 346742, ""dated"": null, ""medium"": null, ""culture"": null, ""copyright"": null, ""department"": ""Straus Center for Conservation and Technical Studies"", ""description"": ""Burroughs Number: 3073\r\n\r\nX-Radiograph(s) of: \r\nArtist: Savage, Edward, American, 1761-1817\r\nTitle: George Washington\r\nDate: 1790\r\nOwner: Harvard University Portrait\r\nObject Number: H49"", ""commentary"": null, ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/346742"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:huam:STR006150_dynmc"", ""people"": [{""role"": ""Related name"", ""birthplace"": ""Princeton, MA"", ""gender"": ""male"", ""displaydate"": ""1761 - 1817"", ""prefix"": ""Artist of original:"", ""culture"": ""American"", ""displayname"": ""Artist of original: Edward Savage"", ""alphasort"": ""Savage, Edward"", ""name"": ""Edward Savage"", ""personid"": 33553, ""deathplace"": ""Princeton, MA"", ""displayorder"": 1}], ""title"": ""X-radiograph(s) of \""George Washington\""""}"
bac7760d-bd0a-40cd-9679-b6b4d4b593e1,harvard,346802,"X-radiograph(s) of ""George Washington""",Artist of original: John Johnston,,,Straus Center for Conservation and Technical Studies,https://nrs.harvard.edu/urn-3:huam:STR006264_dynmc,,,https://www.harvardartmuseums.org/collections/object/346802,George Washington,"{""id"": 346802, ""objectid"": 346802, ""dated"": null, ""medium"": null, ""culture"": null, ""copyright"": null, ""department"": ""Straus Center for Conservation and Technical Studies"", ""description"": ""X-Radiograph Description: X-Radiograph\r\n\r\nBurroughs Number: 3161\r\n\r\nX-Radiograph(s) of: \r\nArtist: Johnston, John, American, 1753-1818\r\nTitle: George Washington\r\nOwner: E.H. Paine (Harrison Endy)\r\n"", ""commentary"": null, ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/346802"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:huam:STR006264_dynmc"", ""people"": [{""role"": ""Related name"", ""birthplace"": ""Boston, MA"", ""gender"": ""unknown"", ""displaydate"": ""c. 1753 - 1818"", ""prefix"": ""Artist of original:"", ""culture"": ""American"", ""displayname"": ""Artist of original: John Johnston"", ""alphasort"": ""Johnston, John"", ""name"": ""John Johnston"", ""personid"": 26764, ""deathplace"": ""Boston, MA"", ""displayorder"": 1}], ""title"": ""X-radiograph(s) of \""George Washington\""""}"
ef08a514-dd25-49bf-91f2-ad571d592d37,harvard,346812,"X-radiograph(s) of ""George Washington""",,,,Straus Center for Conservation and Technical Studies,https://nrs.harvard.edu/urn-3:huam:STR006280_dynmc,,,https://www.harvardartmuseums.org/collections/object/346812,George Washington,"{""id"": 346812, ""objectid"": 346812, ""dated"": null, ""medium"": null, ""culture"": null, ""copyright"": null, ""department"": ""Straus Center for Conservation and Technical Studies"", ""description"": ""X-Radiograph Description: X-Radiograph\r\n\r\nBurroughs Number: 3171\r\n\r\nX-Radiograph(s) of: \r\nArtist: American School\r\nTitle: George Washington\r\nOwner: Wheeler Collection\r\n"", ""commentary"": null, ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/346812"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:huam:STR006280_dynmc"", ""title"": ""X-radiograph(s) of \""George Washington\""""}"
d5f0c630-20f9-4dcd-9e55-f3db0c86b03e,harvard,347471,"X-radiograph(s) of ""George Washington""",Artist of original: Gilbert Stuart,"June 1, 1972",,Straus Center for Conservation and Technical Studies,https://nrs.harvard.edu/urn-3:huam:STR007537_dynmc,,,https://www.harvardartmuseums.org/collections/object/347471,George Washington,"{""id"": 347471, ""objectid"": 347471, ""dated"": ""June 1, 1972"", ""medium"": null, ""culture"": null, ""copyright"": null, ""department"": ""Straus Center for Conservation and Technical Studies"", ""description"": ""X-Radiograph Description: X-Radiograph\r\n\r\nBurroughs Number: 3895\r\n\r\nX-Radiograph(s) of: \r\nArtist: Stuart, Gilbert, American, 1755-1828\r\nTitle: George Washington\r\nOwner: Harvard University Portrait\r\nObject Number: H631"", ""commentary"": null, ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/347471"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:huam:STR007537_dynmc"", ""people"": [{""role"": ""Related name"", ""birthplace"": ""North Kingstown, RI"", ""gender"": ""male"", ""displaydate"": ""1755 - 1828"", ""prefix"": ""Artist of original:"", ""culture"": ""American"", ""displayname"": ""Artist of original: Gilbert Stuart"", ""alphasort"": ""Stuart, Gilbert"", ""name"": ""Gilbert Stuart"", ""personid"": 28884, ""deathplace"": ""Boston, MA"", ""displayorder"": 1}], ""title"": ""X-radiograph(s) of \""George Washington\""""}"
0c744b67-5e0d-4666-bf8d-7971da1e9cc5,harvard,347907,"X-radiograph(s) of ""George Washington at Yorktown""",Artist of original: Charles Willson Peale,"July 19, 2012",,Straus Center for Conservation and Technical Studies,https://nrs.harvard.edu/urn-3:huam:STR012006_dynmc,,,https://www.harvardartmuseums.org/collections/object/347907,George Washington,"{""id"": 347907, ""objectid"": 347907, ""dated"": ""July 19, 2012"", ""medium"": null, ""culture"": null, ""copyright"": null, ""department"": ""Straus Center for Conservation and Technical Studies"", ""description"": ""X-radiograph Operator: Kate Smith\r\n\r\nMaterial Description: oil on glue-lined canvas\r\n\r\nSample for TL?:\r\n\r\nRadiation source: Lorad tube\r\n\r\nExposure settings: 45kV    3mA         3 minutes             120\"" focal distance\r\n\r\nFiltration used: none\r\n\r\nScreens used: none\r\n\r\nSet up/sequencing notes: 32 14 x 17\"" films\r\n\r\nScanning notes: films scanned at NEDCC in DICOM format\r\n\r\n"", ""commentary"": null, ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/347907"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:huam:STR012006_dynmc"", ""people"": [{""role"": ""Related name"", ""birthplace"": ""Chester, Queen Anne's County, MD"", ""gender"": ""male"", ""displaydate"": ""1741 - 1827"", ""prefix"": ""Artist of original:"", ""culture"": ""American"", ""displayname"": ""Artist of original: Charles Willson Peale"", ""alphasort"": ""Peale, Charles Willson"", ""name"": ""Charles Willson Peale"", ""personid"": 28012, ""deathplace"": ""Philadelphia, PA"", ""displayorder"": 1}], ""title"": ""X-radiograph(s) of \""George Washington at Yorktown\""""}"
17fdce7a-9099-45f3-bcf5-c0a9b59fc1e7,harvard,350177,"Improvisation--""George Washington,"" New York",Edward Steichen,"c. 1925, printed 1982",,Department of Photographs,,,"© The Estate of Edward Steichen / Artists Rights Society (ARS), New York",https://www.harvardartmuseums.org/collections/object/350177,George Washington,"{""id"": 350177, ""objectid"": 350177, ""dated"": ""c. 1925, printed 1982"", ""medium"": null, ""culture"": ""American"", ""copyright"": ""© The Estate of Edward Steichen / Artists Rights Society (ARS), New York"", ""department"": ""Department of Photographs"", ""description"": null, ""commentary"": null, ""imagepermissionlevel"": 1, ""url"": ""https://www.harvardartmuseums.org/collections/object/350177"", ""primaryimageurl"": null, ""people"": [{""role"": ""Artist"", ""birthplace"": ""Luxembourg"", ""gender"": ""male"", ""displaydate"": ""1879 - 1973"", ""prefix"": null, ""culture"": ""American"", ""displayname"": ""Edward Steichen"", ""alphasort"": ""Steichen, Edward"", ""name"": ""Edward Steichen"", ""personid"": 28834, ""deathplace"": ""West Redding, Conn., USA"", ""displayorder"": 1}], ""title"": ""Improvisation--\""George Washington,\"" New York""}"
76f036ee-8f63-4a37-b5e1-d4155dfd0900,harvard,350213,"George Washington Bridge, New York",Edward Steichen,"1931, printed 1984",,Department of Photographs,,,"© The Estate of Edward Steichen / Artists Rights Society (ARS), New York",https://www.harvardartmuseums.org/collections/object/350213,George Washington,"{""id"": 350213, ""objectid"": 350213, ""dated"": ""1931, printed 1984"", ""medium"": null, ""culture"": ""American"", ""copyright"": ""© The Estate of Edward Steichen / Artists Rights Society (ARS), New York"", ""department"": ""Department of Photographs"", ""description"": null, ""commentary"": null, ""imagepermissionlevel"": 1, ""url"": ""https://www.harvardartmuseums.org/collections/object/350213"", ""primaryimageurl"": null, ""people"": [{""role"": ""Artist"", ""birthplace"": ""Luxembourg"", ""gender"": ""male"", ""displaydate"": ""1879 - 1973"", ""prefix"": null, ""culture"": ""American"", ""displayname"": ""Edward Steichen"", ""alphasort"": ""Steichen, Edward"", ""name"": ""Edward Steichen"", ""personid"": 28834, ""deathplace"": ""West Redding, Conn., USA"", ""displayorder"": 1}], ""title"": ""George Washington Bridge, New York""}"
6e03ffc5-3034-413d-84fe-fed1d4555910,harvard,350478,Electioneering Jug,Manufactured by Kidderminster Pottery; Workshop of Robert Chamberlain; Workshop of Thomas Flight,c. 1789,Creamware with enamel decoration,"Department of Paintings, Sculpture & Decorative Arts",https://nrs.harvard.edu/urn-3:HUAM:756760,,,https://www.harvardartmuseums.org/collections/object/350478,American history,"{""id"": 350478, ""objectid"": 350478, ""dated"": ""c. 1789"", ""medium"": ""Creamware with enamel decoration"", ""culture"": ""English"", ""copyright"": null, ""department"": ""Department of Paintings, Sculpture & Decorative Arts"", ""description"": null, ""commentary"": null, ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/350478"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:HUAM:756760"", ""people"": [{""role"": ""Manufacturer"", ""birthplace"": null, ""gender"": ""unknown"", ""displaydate"": null, ""prefix"": ""Manufactured by"", ""culture"": null, ""displayname"": ""Manufactured by Kidderminster Pottery"", ""alphasort"": ""Kidderminster Pottery"", ""name"": ""Kidderminster Pottery"", ""personid"": 60349, ""deathplace"": null, ""displayorder"": 1}, {""role"": ""Artist"", ""birthplace"": null, ""gender"": ""unknown"", ""displaydate"": ""1736 - 1798"", ""prefix"": ""Workshop of"", ""culture"": null, ""displayname"": ""Workshop of Robert Chamberlain"", ""alphasort"": ""Chamberlain, Robert"", ""name"": ""Robert Chamberlain"", ""personid"": 60347, ""deathplace"": null, ""displayorder"": 2}, {""role"": ""Artist"", ""birthplace"": null, ""gender"": ""unknown"", ""displaydate"": ""1726 - 1800"", ""prefix"": ""Workshop of"", ""culture"": null, ""displayname"": ""Workshop of Thomas Flight"", ""alphasort"": ""Flight, Thomas"", ""name"": ""Thomas Flight"", ""personid"": 60348, ""deathplace"": null, ""displayorder"": 3}], ""title"": ""Electioneering Jug""}"
9b749311-7bb9-4ee6-b1ce-7054be172d45,harvard,351560,The Guerrilla Girls' Bedside Companion To The History Of Western Art,Guerrilla Girls,1998,,Department of Prints,https://nrs.harvard.edu/urn-3:HUAM:768977,,© Guerrilla Girls,https://www.harvardartmuseums.org/collections/object/351560,American history,"{""id"": 351560, ""objectid"": 351560, ""dated"": ""1998"", ""medium"": null, ""culture"": ""American"", ""copyright"": ""© Guerrilla Girls"", ""department"": ""Department of Prints"", ""description"": null, ""commentary"": null, ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/351560"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:HUAM:768977"", ""people"": [{""role"": ""Artist"", ""birthplace"": null, ""gender"": ""unknown"", ""displaydate"": ""Active 1985-present"", ""prefix"": null, ""culture"": ""American"", ""displayname"": ""Guerrilla Girls"", ""alphasort"": ""Guerrilla Girls"", ""name"": ""Guerrilla Girls"", ""personid"": 30807, ""deathplace"": null, ""displayorder"": 1}], ""title"": ""The Guerrilla Girls' Bedside Companion To The History Of Western Art""}"
ccb1d04c-ad21-468f-a7f1-ff1c488707f0,harvard,352003,Washington D.C.,Larry Fink,February 1975,,Department of Photographs,https://nrs.harvard.edu/urn-3:HUAM:756879,,© Larry Fink,https://www.harvardartmuseums.org/collections/object/352003,George Washington,"{""id"": 352003, ""objectid"": 352003, ""dated"": ""February 1975"", ""medium"": null, ""culture"": ""American"", ""copyright"": ""© Larry Fink"", ""department"": ""Department of Photographs"", ""description"": null, ""commentary"": null, ""imagepermissionlevel"": 0, ""url"": ""https://www.harvardartmuseums.org/collections/object/352003"", ""primaryimageurl"": ""https://nrs.harvard.edu/urn-3:HUAM:756879"", ""people"": [{""role"": ""Artist"", ""birthplace"": ""Brooklyn, New York"", ""gender"": ""male"", ""displaydate"": ""1941 - 2023"", ""prefix"": null, ""culture"": ""American"", ""displayname"": ""Larry Fink"", ""alphasort"": ""Fink, Larry"", ""name"": ""Larry Fink"", ""personid"": 25033, ""deathplace"": ""Martins Creek, Pennsylvania"", ""displayorder"": 1}], ""title"": ""Washington D.C.""}"
